,tbodyaccmeanx,tbodyaccmeany,tbodyaccmeanz,tgravityaccmeanx,tgravityaccmeany,tgravityaccmeanz,tbodyaccjerkmeanx,tbodyaccjerkmeany,tbodyaccjerkmeanz,tbodygyromeanx,tbodygyromeany,tbodygyromeanz,tbodygyrojerkmeanx,tbodygyrojerkmeany,tbodygyrojerkmeanz,tbodyaccmagmean,tgravityaccmagmean,tbodyaccjerkmagmean,tbodygyromagmean,tbodygyrojerkmagmean,activity
55,8.940521,-0.17692146,-4.5404005,8.711337,-0.19887552,-4.4983735000000005,-0.0003906743,-0.0005032857299999999,-0.00039441398,0.0021737774,-0.003093591,-0.0015312795,0.00013167135,-6.583566999999999e-05,-0.00014958756,10.028932,9.806238,0.0007493232,0.0040792683,0.00020987644,1
56,2.0454164,-9.268562,0.20561662,4.7232933,-6.468441,5.240648,-0.0017425567000000002,0.0011555804,-0.0011192488,0.09486612,-0.22039677,-0.08398934,0.0015246433,-0.0013439012,-0.0022311665,9.493801,9.571553,0.0023716213,0.2542214,0.0030180642,3
57,0.037487242,-9.508966,0.51774615,0.041362394,-9.791903,0.5318878,-0.0020686614,-0.00045573426,0.00028243447999999995,-0.0031079103000000003,-0.003487671,-0.0052570803,0.0,-7.666016e-05,-2.5512696e-05,9.523125,9.806425,0.0021370125,0.0070327697,8.0794045e-05,2
58,8.994678500000003,-0.13869897,-4.42299,8.795767,-0.13580552,-4.334333,-0.00047174253,0.0019195096,0.0021286889,0.0011191117,-0.0015527826000000002,-0.00040235018,-0.00025217157000000003,0.00028068142,8.392334000000001e-05,10.024286,9.80665,0.002904888,0.0019558708,0.00038654325,1
59,9.431625,-1.5540048999999998,2.0792747,9.446256,-1.4612586,2.1883025000000003,-0.00025966248,0.0010527441,-0.0006885282000000001,0.010964063,-0.00492571,0.019569498,0.0005648079,0.0015829167000000002,0.00015998848999999998,9.782325,9.805901,0.001284432,0.02296603,0.0016882623000000002,1
60,8.900242,-3.1051943,-2.9235716,8.850885,-3.0419657000000004,-2.8999004,0.0037960208,0.0006656952300000001,0.0020203781,0.038171634,-0.015760253999999998,-0.024763063,-0.005207031500000001,-0.0007414551,0.00047717287,9.869337,9.7980175,0.0043514194,0.048152555,0.005281158,3
61,0.048202038,0.2758302,9.819094,0.04735094,0.27491996,9.802682,-7.908098000000001e-05,8.169711e-05,-6.633758000000001e-05,7.324218000000001e-05,3.0364990000000008e-05,1.5258788e-06,0.0,1.0681152e-05,-1.0681152e-05,9.823086,9.80665,0.00013163926,7.930182e-05,1.5105429999999996e-05,2
62,1.7241925,-9.5812435,-0.15364014,3.3933778,-9.149085,-0.15530233,0.0011431497,0.0017967582,-0.0009606051,0.09535297,-0.14311701,-0.07107973,-0.00011451721000000003,-0.0036125754,-0.0020266532,9.736358,9.759349,0.0023362134,0.1860833,0.004143807,3
63,0.04051777,4.964771,8.602973,-0.0011403462,4.8842006,8.502322,-0.0013010703,-0.00020322419,-0.0007467499000000001,0.006657715,-0.0026102297,0.012417725,0.00053686526,9.375e-05,6.811524e-05,9.932861,9.80535,0.0015138426,0.014329633,0.0005492295,2
64,-0.66401017,-9.806978,0.17999956,-1.4863806999999998,-9.685376,0.30029243,-0.0074560666,0.0006845875999999999,0.006517530400000001,-0.0039609275,-0.002513759,-0.021389984,-0.0019125913,0.0010762858,0.00017695706999999998,9.8310795,9.803368,0.009926721,0.021898387,0.0022017516,3
65,9.866277,-0.30441064,-0.34025553,9.79488,-0.3191075,-0.3453091,-0.00020099216,-0.0007158121000000001,0.0020874147,0.007177668000000002,0.036208313,0.014302005,-0.00019877368,0.0001866532,-6.060170999999999e-05,9.876834,9.806158,0.0022158714,0.039586715,0.0002793259,1
66,0.07420294,-9.516777,0.37052405,0.0633484,-9.797205,0.42463905,-0.0002143319,-0.00065728667,-0.00081791606,0.0034270748,-0.004591993,0.00035251083,0.00022912795,0.00043528568,-9.163476999999997e-05,9.524277,9.806608,0.0010709577,0.0057406886,0.00050037005,2
67,7.116412,-6.8127464999999985,0.37017453,7.093928999999998,-6.759637,0.38707697,0.0008901442999999998,5.6990557e-05,-0.0006886713000000001,0.008733916999999999,0.012033077,0.0062904567000000005,-0.000104234634,2.4240642e-05,-1.939265e-05,9.858695,9.806444,0.0011268865,0.016144538,0.00010875911,2
68,9.604273,2.6654212000000004,-0.95661795,9.405345,2.6130025000000003,-0.93895906,-0.00019554139,0.00013580323000000002,0.0002572651,0.0010932618,-0.0007790528,-0.0002607422,6.811524e-05,9.375e-05,5.1147465e-05,10.013074,9.806627,0.00035052004,0.0013675273999999998,0.00012666812,3
69,8.615208,-0.6554726,-5.1173267,8.427631,-0.6391628,-4.9734807,-0.0011839245,-0.0011014368,-0.0009306203,-0.0002780762,0.0014123536,0.0009890137,-3.405762e-05,-0.00021313477000000004,-9.375e-05,10.041837,9.806581,0.0018657156,0.0017464871,0.00023531982000000006,1
70,9.106044,2.8082423,-3.1997845000000003,8.606268,3.3848472000000003,-3.204288,-0.0014040709,-0.0039012765,-0.0026578284,0.005302696,0.008990326,-0.0114262,-0.000245018,4.7912596e-05,-0.00033023834,10.052108,9.787364,0.0049249795,0.015475871,0.00041398886,1
71,-4.6748962,-8.613928,0.2906838,-4.678008599999999,-8.615102,0.25415143,0.00035035465,8.21194e-05,-0.00017282438000000002,0.0047390535,0.014992862,0.011429481000000002,7.757023000000001e-05,2.6664728e-05,9.69631e-06,9.805045,9.806545,0.0003991995,0.019439073,8.259641e-05,2
72,0.044403244,0.2688923,9.817153,0.044422545,0.26770145,9.802896,-9.092524e-05,-0.000118930904,-0.000100909965,-3.976261e-05,-1.7502729e-05,-5.20594e-05,0.0,6.283031e-06,0.0,9.820935,9.806651,0.00018054024,6.7805544e-05,6.283031e-06,2
73,7.140860000000001,-6.790424000000002,0.33293545,7.127725,-6.724586500000001,0.37887594,0.00023698344,0.0023368075,0.0020180768,0.0038494216,0.0183502,0.00946114,0.0007902459,0.00022301434,-4.120915e-05,9.859644,9.806532,0.003096686,0.021001454,0.00082214485,3
74,9.039934,-1.283618,-4.0901456,8.75453,-1.3315464,-4.2135105,0.00035772617999999993,-0.0013025888,-0.0040336037,-0.007410973299999998,-0.0057295966,0.007033358000000001,-0.003058522,0.0033385286,0.0022788292,10.004868,9.806553,0.0042537823,0.011714048,0.005068865,1
75,8.993075,-0.13529077,-4.4214125,8.798523,-0.13478543,-4.328762,0.00042656928,-0.00052072253,-0.0005454402,0.00036030432,-0.0001604634,0.0001914732,-2.297022e-05,-8.02317e-05,3.445533e-05,10.022105,9.806648,0.00086638227,0.0004384400700000001,9.028802e-05,1
76,0.68301976,-9.40038,1.371538,0.7128139,-9.681657,1.3882611,-0.00059172447,9.0108486e-05,0.00023753947,-0.0014133375,-0.0016906738,-0.0010729108,2.1735988e-05,-0.00017824756,-1.3078961e-05,9.524431,9.8066225,0.00064395834,0.002450926,0.00018004361,2
77,9.824917,-0.956834,-0.8066808000000001,9.727003,-0.94214386,-0.8161283,-0.0002215813,-0.00036785522,0.00037291818,0.0047414764,0.012959071,0.010961636,9.696185e-06,-0.00021331839,3.151289e-05,9.904305,9.806543,0.00056875625,0.017623182,0.00021585137,1
78,3.8570988,-8.834114999999997,-3.8955863,2.7432394,-9.30251,-1.3543286,-0.8668087999999999,0.099055715,0.07313546,-0.32225648,-0.9138214,-0.026681518,0.16341248,-0.08373108,0.25076294,10.396845,9.792664,0.87551033,0.9693455,0.3107999,3
79,1.6450711,-9.542862,-0.19129544,1.3965389,-9.630871,0.32332987,-0.0011001,-0.013042412,-0.0052076834,-0.01796222,0.5379734,-0.07582866,-0.006690461700000001,-0.0056878002,-0.004010369000000001,9.685508,9.736967,0.014086685,0.5435880999999999,0.009653829,3
80,-3.1662076,-9.24688,0.77515334,-3.2406824,-9.217073,0.81651014,0.000818831,-0.0017160132999999998,-0.003434625,0.012156705,0.055935383,-0.0033379418,0.00032967355,-0.004423925,0.00011877947,9.804617,9.804241,0.003925791,0.05733842,0.004437782,3
81,-0.4050858,-9.814544,0.19026993,-0.48272398,-9.785763,0.33055037,0.00018710621,0.0004709725,-0.01004285,0.014549258999999997,-0.010219876,0.017732065,0.00018422933,-0.0018810792,0.0004969333000000001,9.824742,9.803236,0.010055629,0.025110813,0.0019543136,3
82,-0.12864529,-10.131528,-1.7487143,0.67634135,-9.362382,-1.5116528,0.07354361599999999,0.06636805,0.0155030545,-0.12587747,0.75127625,0.14889269,0.009346228,0.008969279,0.011428582,10.28214,9.507719,0.10026827,0.77616376,0.017274618000000002,3
83,2.405707,-8.654275,0.87900066,3.5398126000000003,-6.4710230000000015,6.1398726,-0.008940436,0.0035048558,-0.005261175999999999,0.0074289013,0.37969908,-0.010983001,0.008562354,0.00021056242,0.0039204,9.025328,9.597002,0.010949675,0.37993053,0.009419543,3
84,9.826544,-0.88790923,-0.6053776999999999,9.748829,-0.83753014,-0.6538066,6.758746000000001e-05,-0.0007146975999999999,-0.0013499919,0.0040336493,0.021583904,0.007812773,7.757014e-05,1.2120351e-05,2.1816617e-05,9.885132,9.806558,0.0015289993,0.023306107000000003,8.148616e-05,1
85,9.604273,2.6654212000000004,-0.95661795,9.405345,2.6130025000000003,-0.93895906,-0.00019554139,0.00013580323000000002,0.0002572651,0.0010932618,-0.0007790528,-0.0002607422,6.811524e-05,9.375e-05,5.1147465e-05,10.013074,9.806627,0.00035052004,0.0013675273999999998,0.00012666812,3
86,8.196486,-0.9062713,-5.739072,8.001033999999999,-0.88651556,-5.6007013,0.0005217972,-0.0004753885400000001,0.00012339784,0.0003764648600000001,-0.00012866211,0.00018347168,-3.405762e-05,-0.00012780761999999998,-5.1147465e-05,10.046923,9.806646,0.0007165847299999999,0.0004381114,0.00014181246,1
87,-2.4719965,-9.399149,-1.9875835,-2.2596374,-9.342788,-1.9218764,-0.013217133999999998,0.013568288,-0.026838465,-0.022410514,-0.00356822,-0.0052723493000000005,-0.008459999999999999,-0.006700125,0.0018471404,9.919942,9.802411,0.03284957,0.02329723,0.010948754,3
88,6.45816,-0.46019855,-7.778566400000001,6.260358,-0.44481927,-7.535269299999999,0.00024675552,0.0006564182700000001,0.0006844382000000001,-0.00016415503000000002,-0.0008699971000000001,0.0015257559,-1.7227665e-05,-0.00029200892,-7.740143e-05,10.120559,9.806642,0.0009799127,0.0017640218,0.00030258385,1
89,-0.263799,-10.062077,-1.457643,1.0227795,-9.549155,-1.4807775,-0.08312801,-0.12145424,0.122677185,-0.044236265,1.5363481,0.18619512,-0.06868252,-0.0328245,-0.0030332662,10.170531,9.71726,0.19160138,1.548222,0.07618357,3
90,0.07420294,-9.516777,0.37052405,0.0633484,-9.797205,0.42463905,-0.0002143319,-0.00065728667,-0.00081791606,0.0034270748,-0.004591993,0.00035251083,0.00022912795,0.00043528568,-9.163476999999997e-05,9.524277,9.806608,0.0010709577,0.0057406886,0.00050037005,2
91,8.863712,-3.1068769,-3.1436403,8.777321,-3.0741649,-3.1110382000000003,-2.685547e-05,0.00026514055,-8.3915715e-05,0.00013818360000000002,-5.5175784e-05,-0.0003463135,0.0001192627,-7.666016e-05,-3.4179688e-05,9.9045725,9.806651,0.0002793968,0.00037692455,0.00014583766000000005,3
